,puma,BABS_mf_t,BABS_m,BABS_f,HS_mf_t,HS_m,HS_f,HSINC_mf_t,HSINC_m,HSINC_f
49,Erie County (West Central)--Buffalo City (East) PUMA,21.091346323867455,17.082429501084597,25.463955637707947,65.43480567245464,65.52331887201736,65.33826247689464,13.473848003677901,17.394251626898047,9.197781885397411
50,Wayne & Seneca Counties PUMA,23.357387665122367,19.06600034464932,27.6438997521344,68.21555896181734,71.55264518352577,64.88226383916277,8.427053373060296,9.381354471824919,7.473836408702837
51,Monroe County (South) PUMA,63.068459657701716,58.1788122406639,67.42888529139685,34.877750611246945,39.92155082987552,30.37985661424607,2.053789731051345,1.8996369294605808,2.1912580943570767
52,Tompkins County PUMA,54.15419820454146,49.34157650695518,58.500362905477076,41.26327524496861,44.6306027820711,38.22232147842109,4.582526550489937,6.0278207109737245,3.277315616101837
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,29.815384615384616,28.39850213358878,31.25943019437295,64.16923076923077,65.13977183662806,63.180083429484334,6.015384615384615,6.461726029783158,5.560486376142718
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",29.21959697107626,27.142797616567353,31.26772138894596,64.2384242975959,64.35684820200842,64.12163550441751,6.541978731327844,8.500354181424226,4.610643106636532
55,NYC-Manhattan Community District 8--Upper East Side PUMA,91.1004053334789,91.67550371155886,90.69772838016567,8.544757277578372,7.830726405090138,9.044713089078126,0.3548373889427211,0.4937698833510074,0.25755853075620116
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",92.2508460529042,89.55218739235274,94.96295783424496,6.668278196008011,9.090595935239408,4.233884926954234,1.0808757510877822,1.357216672407854,0.8031572388008031
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",79.32259805685499,67.93332671892053,88.7682053813873,17.240913997840952,27.27453120349241,8.919608327162019,3.436487945304066,4.792142077587062,2.312186291450671
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,42.43208279430789,38.681626928471246,45.642256902761105,52.05692108667529,55.17531556802244,49.38775510204081,5.510996119016818,6.143057503506311,4.969987995198079
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",60.54054054054055,68.48137535816619,53.452685421994886,35.33783783783784,27.07736389684814,42.710997442455245,4.121621621621622,4.441260744985674,3.8363171355498724
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,30.456687794571753,32.50726633012085,28.133125325013005,62.741751990898756,56.14196114425577,70.22014213901889,6.8015602145294976,11.350772525623375,1.6467325359681053
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",56.32158468433575,55.07866852188804,57.65177548682703,41.16084767332485,41.17521138820507,41.14547537227949,2.5175676423394013,3.746120089906882,1.202749140893471
62,Saratoga County (South & Central) PUMA,52.8266318646034,51.128431330564005,54.41778348447155,44.30634101878897,45.64258490000429,43.054329508065166,2.8670271166076273,3.228983769431716,2.5278870074632853
63,Cattaraugus & Allegany Counties PUMA,18.791426512968297,16.294160057678443,21.285097192224622,72.68912103746398,74.79812545061283,70.58315334773219,8.519452449567723,8.907714491708724,8.131749460043197
64,Genesee & Orleans Counties PUMA,20.347240106446908,15.278855271097319,25.37402752842609,73.81534895699203,75.88138953538488,71.76626485423613,5.837410936561079,8.8397551935178,2.859707617337779
65,Cayuga & Onondaga (South) Counties PUMA,29.812033626145272,26.4075438805024,32.91450028885038,64.63965240389157,68.34264432029795,61.26516464471404,5.5483139699631625,5.249811799199652,5.820335066435586
66,Sullivan & Ulster (West) Counties PUMA,30.04989416389477,30.45024900904563,29.656103169049285,60.34673923999597,59.13202561235899,61.541537538738375,9.603366596109263,10.417725378595385,8.802359292212337
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",17.37138830162086,48.5,0.4352557127312296,31.113460183227627,32.7,30.25027203482046,51.515151515151516,18.8,69.31447225244831
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,37.7196109385344,36.47453491918268,38.96938775510204,60.05499821765036,61.27376232591237,58.83163265306123,2.225390843815247,2.2517027549049504,2.1989795918367347
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,74.25338771214314,68.38883318380917,80.08501259445843,23.452177345086174,29.09388358224708,17.842149454240133,2.294434942770688,2.5172832339437434,2.0728379513014277
70,Jefferson & Lewis Counties PUMA,23.483223797993773,20.745257452574524,26.339222614840992,70.41854029747492,71.43970189701896,69.35335689045937,6.098235904531304,7.815040650406504,4.307420494699646
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,55.09920068512704,48.082024808202476,62.05157348866946,42.07108192977448,48.985444898544486,35.220572565177235,2.829717385098487,2.9325302932530293,2.7278539461533
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,32.60386580759831,25.51834130781499,39.3453284196835,60.65318818040435,63.36295283663704,58.07500541946673,6.742946011997334,11.118705855547962,2.579666160849772
73,Orange County (Northeast)--Greater Newburgh City PUMA,36.162967830580364,30.790805438692765,41.322168872233284,58.46052749484751,63.05103347356869,54.051996720927505,5.37650467457212,6.158161087738553,4.625834406839209
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",44.69497855858348,46.41826292311729,42.773551784669394,46.8806197261032,40.30438205195487,54.21299005266238,8.424401715313321,13.27735502492784,3.013458162668227
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",9.813499111900532,9.75232198142415,9.895833333333332,81.21669626998224,78.86996904024768,84.375,8.969804618117228,11.377708978328172,5.729166666666666
76,Erie County (Central) PUMA,32.37761705367339,29.942178465385215,34.69121140142518,63.29349067377237,63.888107516799494,62.72862232779097,4.328892272554245,6.169714017815283,2.580166270783848
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",40.74223612933616,36.94459314775161,44.582797590850646,51.99690454560748,54.95182012847965,49.00859443730121,7.260859325056357,8.103586723768737,6.4086079718481415
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",43.65041953426982,36.761380395241375,49.995472244861,49.20335627415858,54.45875528463277,44.36294485194241,7.146224191571604,8.779864320125847,5.641582903196595
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",73.03981188680775,58.61297539149888,84.14406658057109,23.546582340063246,36.44668158090977,13.61744870139188,3.4136057731290035,4.94034302759135,2.238484718037021
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,22.47946228528753,13.267466478475654,32.83108643933386,54.2942494398805,70.7833450952717,35.76526566217288,23.226288274831962,15.949188426252647,31.403647898493258
